ID | NOMBRE | PROMEDIO
3219 | Amaya | 2.0
3220 | Vito | 8.4
3221 | Plinio | 7.9
3222 | Calixto | 7.3
3223 | Óscar | 8.4
3224 | Isidora | 1.6
3225 | Ovidio | 2.7
3226 | Juan José | 1.5
3227 | Ana | 1.6
3228 | Ildefonso | 5.5
3229 | Pili | 1.6
3230 | Mar | 1.6
3231 | Jose Luis | 9.2
3232 | Rocío | 8.1
3233 | Nilo | 9.7
3234 | Celestino | 9.5
3235 | Cruz | 3.8
3236 | Espiridión | 3.8
3237 | Dionisio | 9.8
3238 | Palmira | 1.7
3239 | Narciso | 6.3
3240 | Aarón | 7.0
3241 | Ruperto | 3.6
3242 | Melchor | 8.4
3243 | Iker | 5.2
3244 | Juanita | 3.3
3245 | Efraín | 1.4
3246 | Luciano | 4.9
3247 | Darío | 5.7
3248 | Susana | 3.9
3249 | Lupe | 1.1
3250 | Fabio | 4.9
3251 | Nazario | 5.9
3252 | Yésica | 3.0
3253 | Marcela | 5.9
3254 | Claudio | 7.5
3255 | Elisabet | 3.1
3256 | Nadia | 3.3
3257 | Pepito | 9.2
3258 | Pastora | 8.1
3259 | Nacho | 7.5
3260 | Haroldo | 9.1
3261 | Bibiana | 4.0
3262 | Julio | 6.5
3263 | Perla | 7.4
3264 | Lorenzo | 5.8
3265 | Clímaco | 3.7
3266 | Amaya | 2.2
3267 | Javi | 3.3
3268 | Raúl | 5.5
3269 | Norberto | 3.9
3270 | Saturnina | 2.0
3271 | Moreno | 6.9
3272 | Ciro | 3.3
3273 | Rosalva | 4.0
3274 | Jacinto | 5.1
3275 | Jose Luis | 2.9
3276 | Salvador | 1.4
3277 | Elpidio | 4.1
3278 | Lorena | 8.8
3279 | Dominga | 4.0
3280 | Marco | 8.3
3281 | Blanca | 6.2
3282 | Agapito | 4.7
3283 | Amaro | 5.5
3284 | Elías | 5.0
3285 | Abigaíl | 8.7
3286 | Luisina | 5.1
3287 | Félix | 7.9
3288 | Anita | 2.9
3289 | Josefina | 1.7
3290 | Federico | 1.4
3291 | Sebastián | 5.2
3292 | Socorro | 3.1
3293 | Carmelita | 1.3
3294 | Evaristo | 1.8
3295 | Mercedes | 8.6
3296 | Lara | 4.1
3297 | Cesar | 4.8
3298 | Adelia | 4.0
3299 | Soraya | 3.2
3300 | Flora | 1.3
3301 | Lidia | 6.6
3302 | Itziar | 2.5
3303 | Manuelita | 2.5
3304 | Joaquín | 5.4
3305 | Benito | 9.0
3306 | Chelo | 3.6
3307 | Javiera | 7.7
3308 | Dalila | 5.0
3309 | Epifanio | 5.5
3310 | Ciríaco | 9.6
3311 | Anita | 7.3
3312 | Juanito | 6.6
3313 | Nilda | 8.2
3314 | Modesta | 1.3
3315 | Zoraida | 3.1
3316 | Ester | 2.2
3317 | Demetrio | 6.0
3318 | Odalys | 2.4
3319 | Oriana | 8.0
3320 | Pascuala | 5.0
3321 | Olga | 9.8
3322 | Leocadia | 4.8
3323 | Jenaro | 9.2
3324 | Rolando | 6.5
3325 | Ceferino | 5.2
3326 | Yésica | 8.5
3327 | Amalia | 5.5
3328 | Adoración | 1.0
3329 | Elpidio | 7.0
3330 | Itziar | 2.1
3331 | Esther | 8.2
3332 | Oriana | 2.9
3333 | Balduino | 6.1
3334 | Moisés | 9.4
3335 | Luís | 5.7
3336 | Flavia | 1.5
3337 | Jose Manuel | 4.6
3338 | Ruben | 1.3
3339 | Macarena | 1.1
3340 | Nicolasa | 1.6
3341 | Amalia | 9.2
3342 | Emiliana | 2.8
3343 | Lucila | 9.8
3344 | Armando | 4.5
3345 | Loreto | 5.6
3346 | Noemí | 6.7
3347 | Isa | 3.4
3348 | Elisa | 3.2
3349 | Natalio | 4.1
3350 | Dafne | 8.8
3351 | Eligio | 7.3
3352 | Bárbara | 4.4
3353 | Rico | 6.5
3354 | Lola | 7.9
3355 | Martirio | 8.4
3356 | Paulino | 5.7
3357 | Marisela | 2.1
3358 | Yéssica | 1.9
3359 | Florencia | 6.1
3360 | Esteban | 7.5
3361 | María | 2.8
3362 | Jose Angel | 4.1
3363 | Estefanía | 3.7
3364 | María Pilar | 4.5
3365 | Iris | 8.4
3366 | Tristán | 7.7
3367 | Sol | 5.7
3368 | Rafa | 3.2
3369 | Emma | 8.1
3370 | Isa | 5.1
3371 | Leocadio | 1.9
3372 | Áurea | 1.9
3373 | Benita | 1.2
3374 | Albina | 5.1
3375 | Leocadia | 8.2
3376 | Rafael | 5.9
3377 | Demetrio | 6.6
3378 | Nicolasa | 9.0
3379 | Jose | 5.2
3380 | Alejandra | 1.7
3381 | Felisa | 3.5
3382 | Roberta | 8.3
3383 | Eva | 8.2
3384 | Cipriano | 8.9
3385 | Nydia | 5.2
3386 | Narciso | 5.2
3387 | Domingo | 9.3
3388 | Paula | 8.4
3389 | Sabas | 9.5
3390 | Máximo | 7.4
3391 | Bonifacio | 7.0
3392 | Fortunata | 8.4
3393 | Benita | 8.6
3394 | Sara | 7.0
3395 | Santos | 4.3
3396 | Juan Antonio | 6.2
3397 | Elisabet | 7.1
3398 | Brunilda | 9.3
3399 | Bibiana | 6.8
3400 | Vanesa | 8.1
3401 | Eustaquio | 6.2
3402 | Elvira | 7.8
3403 | Ambrosio | 9.0
3404 | Alba | 8.9
3405 | Manu | 9.9
3406 | Epifanio | 4.4
3407 | Reinaldo | 5.2
3408 | Primitiva | 3.9
3409 | Conrado | 8.8
3410 | Raúl | 1.4
3411 | Wálter | 10.0
3412 | Marciano | 7.2
3413 | Norberto | 8.0
3414 | Nerea | 8.8
3415 | Leoncio | 7.1
3416 | Susanita | 3.1
3417 | Heriberto | 5.8
3418 | Fabio | 6.6
3419 | Rosaura | 6.2
3420 | Leoncio | 4.8
3421 | Saturnina | 3.2
3422 | Eufemia | 8.9
3423 | Luna | 5.2
3424 | Anastasio | 9.6
3425 | Adelaida | 3.1
3426 | Dafne | 5.7
3427 | Belén | 2.0
3428 | Felicidad | 7.3
3429 | Cecilia | 5.2
3430 | Rocío | 5.3
3431 | Albino | 9.5
3432 | Aura | 3.6
3433 | Dimas | 9.8
3434 | Duilio | 7.2
3435 | Josefina | 10.0
3436 | Bartolomé | 3.3
3437 | Severo | 6.9
3438 | Dolores | 8.3
3439 | Eligio | 2.5
3440 | Ximena | 5.8
3441 | Isabel | 6.5
3442 | Marisol | 1.4
3443 | Victorino | 8.7
3444 | Cecilio | 6.9
3445 | María Carmen | 1.3
3446 | Rita | 1.4
3447 | Salvador | 8.7
3448 | Cintia | 1.1
3449 | Marcela | 9.7
3450 | Claudia | 4.4
3451 | Pastor | 1.9
3452 | Sabina | 6.3
3453 | Tatiana | 7.5
3454 | Gertrudis | 1.2
3455 | Chita | 4.5
3456 | Pancho | 6.7
3457 | Marcelino | 3.6
3458 | Marco | 6.6
3459 | Jordana | 6.1
3460 | Violeta | 9.1
3461 | Mariana | 1.2
3462 | Charo | 3.4
3463 | Jacinto | 8.5
3464 | Hernán | 2.6
3465 | Brígida | 6.5
3466 | Odalys | 7.7
3467 | Rosalinda | 9.7
3468 | Venceslás | 1.4
3469 | Lilia | 1.6
3470 | Beatriz | 5.6
3471 | Chus | 8.7
3472 | Imelda | 1.1
3473 | Pía | 5.1
3474 | Jose Francisco | 5.0
3475 | Calisto | 9.0
3476 | Teresita | 3.6
3477 | Candelario | 1.4
3478 | Marta | 8.3
3479 | Eutropio | 3.1
3480 | Jennifer | 5.3
3481 | Roque | 2.6
3482 | José Antonio | 6.7
3483 | Isidora | 4.6
3484 | Azahar | 9.2
3485 | Cándido | 8.8
3486 | Jenny | 1.2
3487 | Timoteo | 9.1
3488 | Nayara | 10.0
3489 | Sofía | 1.9
3490 | Herberto | 9.1
3491 | Dani | 9.5
3492 | Manuela | 6.8
3493 | Miriam | 2.1
3494 | Nazaret | 6.5
3495 | Carina | 8.9
3496 | Macario | 4.1
3497 | María | 3.2
3498 | Maximiliano | 3.8
3499 | Manuela | 4.2
3500 | Pastora | 2.8
3501 | Heriberto | 7.6
3502 | Gregorio | 7.3
3503 | Ámbar | 1.3
3504 | Basilio | 3.0
3505 | Martín | 6.5
3506 | Bonifacio | 9.9
3507 | Blanca | 2.8
3508 | América | 5.6
3509 | Ciríaco | 9.4
3510 | Amarilis | 7.7
3511 | Ileana | 2.8
3512 | Nélida | 5.5
3513 | Amando | 9.9
3514 | Alicia | 1.5
3515 | Carolina | 9.3
3516 | Roque | 8.3
3517 | Hector | 3.0
3518 | Fortunata | 6.1
3519 | Fito | 1.2
3520 | Aurelia | 9.7
3521 | Imelda | 7.2
3522 | Angélica | 7.3
3523 | Silvestre | 7.8
3524 | Edelmira | 1.4
3525 | Domitila | 8.6
3526 | Marina | 3.3
3527 | Gregorio | 6.9
3528 | Cirino | 9.6
3529 | Felipe | 6.2
3530 | Adoración | 8.4
3531 | Inocencio | 2.9
3532 | Yolanda | 3.1
3533 | Patricio | 8.8
3534 | Jose Carlos | 6.3
3535 | Desiderio | 4.4
3536 | Carmelita | 1.2
3537 | Charo | 7.8
3538 | Perlita | 2.2
3539 | Palmira | 7.9
3540 | Cruz | 4.9
3541 | Silvestre | 1.1
3542 | José Manuel | 2.7
3543 | Blas | 5.5
3544 | Renato | 7.0
3545 | Ovidio | 9.7
3546 | María Jesús | 3.9
3547 | Belén | 1.1
3548 | Cipriano | 1.0
3549 | Conrado | 6.3
3550 | Vanesa | 2.6
3551 | Adriana | 3.6
3552 | Jose Ramón | 9.7
3553 | Adriana | 4.1
3554 | Lisandro | 6.7
3555 | Jose Carlos | 3.2
3556 | Anita | 1.1
3557 | Josefina | 8.8
3558 | Quique | 8.3
3559 | Fabiana | 2.1
3560 | María Fernanda | 3.6
3561 | Quique | 4.4
3562 | Odalis | 6.1
3563 | Donato | 7.8
3564 | Espiridión | 1.4
3565 | Jovita | 8.7
3566 | Melisa | 2.6
3567 | Lupita | 3.7
3568 | Rosendo | 1.2
3569 | Ema | 7.0
3570 | María Pilar | 6.1
3571 | Andrés Felipe | 7.4
3572 | Judith | 1.4
3573 | Gervasio | 3.6
3574 | Felicidad | 1.6
3575 | Simón | 4.5
3576 | Leonel | 6.5
3577 | Marcos | 8.1
3578 | Blas | 4.3
3579 | Evita | 6.1
3580 | Reyna | 8.6
3581 | Estefanía | 2.8
3582 | Benito | 7.7
3583 | Elvira | 4.2
3584 | Amelia | 3.2
3585 | Ani | 9.6
3586 | Oriana | 1.7
3587 | Josué | 1.1
3588 | Toño | 7.1
3589 | Encarnita | 9.4
3590 | Mar | 4.4
3591 | Geraldo | 8.1
3592 | Emperatriz | 9.0
3593 | Mateo | 2.3
3594 | Alberto | 6.0
3595 | Ambrosio | 7.4
3596 | Martin | 2.8
3597 | Eugenia | 1.2
3598 | Máxima | 8.2
3599 | Octavio | 2.6
3600 | Maximino | 2.5
3601 | Elisabet | 9.8
3602 | Ruy | 3.3
3603 | Marino | 6.5
3604 | Ema | 8.0
3605 | José Ángel | 6.1
3606 | Bárbara | 4.8
3607 | Reina | 4.0
3608 | Rosario | 7.6
3609 | Rubén | 8.9
3610 | Olivia | 5.5
3611 | Victoria | 2.9
3612 | Martirio | 8.3
3613 | René | 6.4
3614 | Ana Belén | 3.8
3615 | Ibán | 3.7
3616 | Loreto | 8.0
3617 | Pía | 6.0
3618 | María Del Carmen | 4.0
3619 | Juan Bautista | 7.1
3620 | Valeria | 6.2
3621 | Manuelita | 2.9
3622 | Jaime | 5.7
3623 | Arturo | 7.6
3624 | Nico | 3.5
3625 | Faustino | 5.3
3626 | Loreto | 6.4
3627 | Ismael | 1.9
3628 | Isaías | 4.1
3629 | Inés | 1.3
3630 | Angelita | 7.7
3631 | Luna | 6.5
3632 | Juan Antonio | 8.7
3633 | Gervasio | 8.0
3634 | Angelino | 3.1
3635 | Evita | 7.2
3636 | Iker | 7.0
3637 | Regina | 6.7
3638 | Nacho | 1.4
3639 | Julio | 7.3
3640 | Pastora | 9.6
3641 | Álvaro | 8.9
3642 | Tamara | 6.0
3643 | Aroa | 4.0
3644 | Florentino | 5.2
3645 | Samu | 1.1
3646 | Belén | 6.6
3647 | Fátima | 4.4
3648 | Custodio | 4.0
3649 | Elena | 2.3
3650 | Valentín | 4.8
3651 | Elodia | 8.9
3652 | Jose Francisco | 1.3
3653 | Marcelino | 8.0
3654 | Olimpia | 6.5
3655 | Herminia | 6.5
3656 | Venceslás | 9.5
3657 | Maite | 6.7
3658 | Ofelia | 5.0
3659 | Mariana | 5.3
3660 | Felipa | 6.5
3661 | Chus | 1.3
3662 | Paloma | 7.0
3663 | Renata | 5.7
3664 | Abel | 8.3
3665 | Emiliano | 3.1
3666 | Lorenzo | 6.6
3667 | Evita | 3.0
3668 | Renato | 7.7
3669 | Ruth | 9.0
3670 | Evita | 2.0
3671 | Julio César | 4.8
3672 | Roque | 1.1
3673 | José Manuel | 6.6
3674 | Angelina | 8.9
3675 | María Cristina | 3.7
3676 | Paulina | 2.7
3677 | Nazario | 4.6
3678 | María Pilar | 9.9
3679 | Jacobo | 9.2
3680 | Sofía | 2.9
3681 | Tamara | 1.7
3682 | Cristina | 7.3
3683 | Ricarda | 6.9
3684 | Valeria | 2.6
3685 | Alfredo | 7.9
3686 | Benita | 7.4
3687 | Modesto | 6.1
3688 | Leoncio | 2.1
3689 | Onofre | 9.8
3690 | Amparo | 8.2
3691 | Federico | 5.7
3692 | Araceli | 4.8
3693 | Consuela | 2.3
3694 | Prudencia | 4.8
3695 | Florina | 7.2
3696 | Magdalena | 5.3
3697 | Sol | 9.6
3698 | Ruperta | 1.9
3699 | Benigna | 3.3
3700 | María Del Carmen | 8.7
3701 | Flor | 6.3
3702 | Evangelina | 1.8
3703 | Otilia | 2.4
3704 | Mónica | 3.6
3705 | Chema | 8.1
3706 | Eleuterio | 3.5
3707 | Sol | 2.7
3708 | Gustavo | 8.2
3709 | Buenaventura | 2.2
3710 | Eulalia | 2.7
3711 | Teodosio | 2.3
3712 | Primitivo | 7.0
3713 | Javier | 4.2
3714 | Milagros | 8.8
3715 | Cecilio | 6.7
3716 | Iris | 6.4
3717 | Florina | 3.5
3718 | Andrés Felipe | 8.5
3719 | Dora | 8.9
3720 | Xavier | 7.5
3721 | Narcisa | 8.8
3722 | Viviana | 2.3
3723 | Adolfo | 2.5
3724 | Cristian | 7.9
3725 | Jacinta | 1.9
3726 | Eulalia | 7.1
3727 | Toribio | 9.8
3728 | Marisela | 7.4
3729 | Luciana | 2.6
3730 | Fausto | 6.4
3731 | Roque | 3.8
3732 | Loreto | 7.6
3733 | Domitila | 4.6
3734 | Rosario | 8.8
3735 | Dominga | 8.5
3736 | Leandro | 7.2
3737 | Ezequiel | 9.0
3738 | Guadalupe | 1.7
3739 | Celia | 6.2
3740 | José Antonio | 8.3
3741 | Griselda | 7.9
3742 | Apolinar | 5.9
3743 | Isaura | 1.7
3744 | Florentina | 6.4
3745 | Régulo | 5.6
3746 | Teo | 4.3
3747 | David | 4.1
3748 | Julie | 1.1
3749 | Hilario | 9.1
3750 | Roldán | 4.5
3751 | Ignacio | 6.7
3752 | Juan Carlos | 2.2
3753 | Malena | 6.0
3754 | Andrés | 4.3
3755 | Chita | 6.0
3756 | Josefa | 9.5
3757 | Gala | 7.6
3758 | Marcelino | 3.0
3759 | Priscila | 2.2
3760 | Liliana | 6.9
3761 | Corona | 8.2
3762 | Fidel | 9.8
3763 | Blas | 2.3
3764 | Rosalva | 1.4
3765 | Xavier | 2.5
3766 | Eleuterio | 7.2
3767 | Felipe | 1.9
3768 | Miguel | 7.3
3769 | Vito | 2.3
3770 | Juan Luis | 3.8
3771 | Benita | 4.6
3772 | Matías | 8.3
3773 | Baltasar | 1.9
3774 | Angelita | 2.5
3775 | José Antonio | 3.1
3776 | Joel | 3.3
3777 | Ramona | 3.3
3778 | Ale | 7.1
3779 | Ciro | 8.9
3780 | Pío | 3.2
3781 | Bonifacio | 7.3
3782 | Hector | 3.8
3783 | Purificación | 8.9
3784 | Eliseo | 5.8
3785 | Alejandra | 8.1
3786 | Prudencia | 8.1
3787 | Gala | 8.8
3788 | María Luisa | 3.5
3789 | Ovidio | 6.8
3790 | Luna | 1.8
3791 | Nacio | 8.5
3792 | Elpidio | 4.9
3793 | Hilda | 3.4
3794 | Edgardo | 5.9
3795 | Hugo | 7.2
3796 | Isidoro | 2.7
3797 | Gertrudis | 1.3
3798 | Carmelita | 4.6
3799 | Fabiana | 9.4
3800 | Matías | 4.1
3801 | Blas | 9.3
3802 | Caridad | 4.5
3803 | Alexandra | 3.8
3804 | Maximiano | 7.1
3805 | Teobaldo | 4.7
3806 | Hermenegildo | 2.9
3807 | Rosaura | 9.7
3808 | Josué | 4.6
3809 | Fabricio | 6.0
3810 | Ambrosio | 2.6
3811 | Hortensia | 4.8
3812 | Jennifer | 4.0
3813 | Américo | 8.9
3814 | Nazaret | 1.4
3815 | Isaías | 9.8
3816 | Morena | 1.9
3817 | Luciano | 4.2
3818 | Vinicio | 4.1
3819 | Álvaro | 6.9
3820 | Loreto | 3.9
3821 | Román | 6.4
3822 | Milagros | 3.8
3823 | Juan Bautista | 3.6
3824 | Nydia | 3.0
3825 | Celia | 7.1
3826 | Manuel | 1.7
3827 | Leticia | 8.3
3828 | Obdulia | 6.2
3829 | Leonardo | 2.2
3830 | Flora | 5.1
3831 | Pastora | 4.0
3832 | Ovidio | 4.8
3833 | Jenaro | 4.5
3834 | Bartolomé | 6.5
3835 | Lourdes | 8.2
3836 | Silvestre | 9.1
3837 | Sosimo | 8.1
3838 | Heraclio | 9.2
3839 | Rosaura | 3.1
3840 | Fausto | 3.1
3841 | Isabel | 5.4
3842 | Edmundo | 9.2
3843 | Juan José | 9.2
3844 | Horacio | 1.4
3845 | María Dolores | 9.2
3846 | Ligia | 8.3
3847 | Raimundo | 1.9
3848 | César | 7.6
3849 | Cristian | 7.5
3850 | Bernardino | 5.4
3851 | Paco | 7.1
3852 | Imelda | 6.6
3853 | Damián | 8.8
3854 | Nydia | 4.5
3855 | Paola | 8.5
3856 | Encarnación | 2.0
3857 | Calisto | 3.7
3858 | Felicia | 6.1
3859 | Jordana | 2.2
3860 | Marcelino | 3.3
3861 | Albina | 2.0
3862 | Paula | 2.0
3863 | Juan Francisco | 8.9
3864 | Ciro | 7.0
3865 | Lidia | 1.6
3866 | Yolanda | 9.2
3867 | Aránzazu | 9.5
3868 | Nazaret | 4.2
3869 | Eligio | 6.6
3870 | Purificación | 5.8
3871 | Adelaida | 3.9
3872 | Zacarías | 6.8
3873 | Almudena | 1.7
3874 | Marisol | 6.9
3875 | Aristides | 3.2
3876 | Julie | 8.7
3877 | Marcelino | 7.4
3878 | Osvaldo | 5.7
3879 | Jordán | 7.5
3880 | Miriam | 2.5
3881 | Jessica | 5.4
3882 | Celestina | 5.2
3883 | Cebrián | 1.1
3884 | Lucho | 5.6
3885 | Bernarda | 1.2
3886 | Cristina | 8.6
3887 | Lupe | 6.7
3888 | Ariel | 1.9
3889 | Eustaquio | 1.9
3890 | Amarilis | 1.3
3891 | Heraclio | 3.1
3892 | Felix | 7.7
3893 | Ciríaco | 7.2
3894 | Cayetano | 4.3
3895 | Sol | 9.0
3896 | Macarena | 1.8
3897 | Candelas | 2.2
3898 | Jimena | 4.7
3899 | Pilar | 9.6
3900 | Kike | 1.5
3901 | Augusto | 4.2
3902 | Damián | 8.5
3903 | Urbano | 5.9
3904 | Consuela | 6.6
3905 | Isaías | 5.7
3906 | Primitiva | 4.6
3907 | Mirta | 8.2
3908 | Ana Sofía | 9.4
3909 | Anacleto | 2.9
3910 | José María | 8.8
3911 | Hugo | 7.1
3912 | María Jesús | 2.0
3913 | Paloma | 9.3
3914 | Ricarda | 2.4
3915 | Ramiro | 5.3
3916 | Fabiana | 4.9
3917 | Humberto | 5.2
3918 | Laura | 8.9
3919 | Ruperto | 8.8
3920 | Leonor | 4.5
3921 | Priscila | 9.4
3922 | Reynaldo | 8.2
3923 | Gervasio | 7.3
3924 | Joaquín | 9.4
3925 | Poncio | 1.0
3926 | Adora | 7.4
3927 | Nicolasa | 5.7
3928 | José Manuel | 3.8
3929 | Alex | 8.4
3930 | Isa | 6.8
3931 | Juan | 5.8
3932 | Olalla | 9.7
3933 | Melisa | 6.2
3934 | Leonardo | 3.8
3935 | Berta | 2.6
3936 | Elpidio | 8.8
3937 | Elisabet | 5.0
3938 | Amaro | 2.8
3939 | Jose Ramón | 1.8
3940 | Che | 4.7
3941 | Patricio | 7.2
3942 | Dionisia | 6.3
3943 | Jennifer | 8.1
3944 | Aurora | 6.7
3945 | Adoración | 2.8
3946 | Luz | 4.3
3947 | Isabela | 5.6
3948 | Alondra | 3.1
3949 | Rico | 7.9
3950 | Maxi | 8.1
3951 | Isidora | 4.9
3952 | Trinidad | 4.9
3953 | Lina | 6.8
3954 | Maite | 1.5
3955 | Irene | 3.0
3956 | Emperatriz | 3.7
3957 | Dorotea | 8.2
3958 | Guiomar | 9.3
3959 | Tecla | 7.0
3960 | Bibiana | 2.4
3961 | Epifanio | 1.7
3962 | Severiano | 5.4
3963 | María Manuela | 7.6
3964 | Pánfilo | 9.2
3965 | Loreto | 7.7
3966 | Candelario | 4.9
3967 | Ernesto | 2.0
3968 | Roberta | 4.9
3969 | Benigna | 7.4
3970 | Raúl | 8.4
3971 | Yaiza | 3.8
3972 | Epifanio | 3.5
3973 | Felipe | 4.4
3974 | Lupe | 9.8
3975 | Armida | 3.4
3976 | Gregorio | 2.4
3977 | Tatiana | 7.1
3978 | Fabiola | 5.0
3979 | Teófilo | 7.5
3980 | Lupe | 8.8
3981 | Fito | 3.6
3982 | Felisa | 2.8
3983 | Toño | 3.9
3984 | Coral | 4.6
3985 | Lucila | 7.8
3986 | Regina | 9.9
3987 | Epifanio | 8.2
3988 | Juan José | 2.6
3989 | Pascuala | 7.4
3990 | Lisandro | 4.7
3991 | Ramiro | 1.8
3992 | Urbano | 5.3
3993 | Perlita | 9.9
3994 | Teo | 7.4
3995 | Adriana | 5.0
3996 | Cruz | 2.9
3997 | Aristides | 9.5
3998 | Encarna | 4.1
3999 | Ariadna | 6.7
4000 | Toni | 3.7
4001 | Moisés | 6.0
4002 | Benjamín | 4.8
4003 | María Ángeles | 5.4
4004 | Federico | 3.3
4005 | Tito | 9.9
4006 | Berta | 1.5
4007 | Nereida | 5.0
4008 | Marcelino | 3.7
4009 | Gaspar | 6.3
4010 | Jerónimo | 4.9
4011 | Adela | 7.2
4012 | Baltasar | 4.3
4013 | Augusto | 3.6
4014 | José María | 3.9
4015 | Jennifer | 2.1
4016 | Joaquín | 7.2
4017 | Hernán | 9.5
4018 | Sebastián | 1.7
4019 | Eusebio | 1.6
4020 | Mar | 9.6
4021 | Celestino | 1.2
4022 | Duilio | 6.7
4023 | Timoteo | 3.7
4024 | Bernardita | 6.5
4025 | Isaura | 5.9
4026 | Angélica | 5.5
4027 | Jose Manuel | 9.9
4028 | Fidela | 9.8
4029 | Luciano | 5.2
4030 | Angélica | 5.4
4031 | Montserrat | 4.3
4032 | Mauricio | 9.9
4033 | Lina | 8.9
4034 | Teodosio | 2.0
4035 | Carmela | 8.3
4036 | Reinaldo | 1.5
4037 | Tristán | 6.8
4038 | Che | 5.1
4039 | Ángeles | 9.3
4040 | Andrés Felipe | 4.3
4041 | Azeneth | 9.8
4042 | Amaro | 5.8
4043 | Rebeca | 2.3
4044 | Epifanio | 8.1
4045 | Ruy | 1.9
4046 | Viviana | 9.6
4047 | Lorena | 6.7
4048 | Fabio | 3.6
4049 | Hernando | 7.1
4050 | Jordana | 5.7
4051 | Atilio | 5.1
4052 | Caridad | 2.2
4053 | Julio César | 2.4
4054 | Goyo | 3.9
4055 | Rufino | 8.0
4056 | Itziar | 8.2
4057 | Julián | 7.7
4058 | Mónica | 6.4
4059 | Consuela | 8.2
4060 | Reyes | 1.5
4061 | Marcelo | 1.0
4062 | Eugenia | 1.6
4063 | Eutimio | 3.8
4064 | Roberto | 8.1
4065 | María Luisa | 9.4
4066 | Amando | 2.3
4067 | Paco | 7.4
4068 | Seve | 9.3
4069 | Timoteo | 7.9
4070 | Feliciana | 8.7
4071 | Toño | 3.5
4072 | Encarnita | 4.7
4073 | Leonor | 3.0
4074 | Juan Pablo | 5.1
4075 | Jose | 3.1
4076 | Lilia | 6.5
4077 | Alonso | 3.3
4078 | Fidel | 2.5
4079 | Vera | 5.6
4080 | Ani | 3.8
4081 | Gastón | 2.2
4082 | Prudencia | 3.0
4083 | Saturnino | 4.7
4084 | Adrián | 9.6
4085 | Paulina | 6.7
4086 | Urbano | 9.1
4087 | Florentino | 5.4
4088 | Ofelia | 3.8
4089 | Juan Francisco | 7.4
4090 | Encarna | 4.9
4091 | Basilio | 1.9
4092 | Bernarda | 5.5
4093 | Onofre | 9.7
4094 | Ligia | 4.9
4095 | Macario | 5.6
4096 | Aureliano | 6.5
4097 | Roldán | 9.6
4098 | Leonardo | 9.1
4099 | Sonia | 6.6
4100 | Marina | 9.2
4101 | Roberta | 1.9
4102 | Claudia | 8.7
4103 | María Manuela | 7.9
4104 | Teodoro | 5.1
4105 | Duilio | 5.9
4106 | Eusebia | 7.2
4107 | Maite | 8.5
4108 | Jerónimo | 9.1
4109 | Heriberto | 4.2
4110 | Zaira | 8.0
4111 | Leire | 2.9
4112 | Delia | 7.7
4113 | Teo | 3.3
4114 | Bernarda | 7.9
4115 | Carmelita | 9.0
4116 | Buenaventura | 4.1
4117 | Candelas | 3.1
4118 | Severino | 3.1
4119 | Cayetana | 8.9
4120 | Estela | 3.6
4121 | Dulce | 8.2
4122 | Azucena | 4.4
4123 | Aura | 6.1
4124 | Julie | 5.1
4125 | Eulalia | 7.8
4126 | Amando | 5.1
4127 | Jose Francisco | 5.1
4128 | Lola | 7.7
4129 | Dafne | 2.9
4130 | Ligia | 9.2
4131 | Manuelita | 8.6
4132 | Teresita | 8.5
4133 | Ruy | 9.0
4134 | Lucía | 8.6
4135 | Serafina | 5.5
4136 | Yolanda | 3.0
4137 | Jeremías | 4.1
4138 | Paca | 9.5
4139 | Joaquín | 7.8
4140 | Chelo | 7.2
4141 | Aura | 7.4
4142 | Rosario | 6.2
4143 | Apolinar | 2.9
4144 | Graciela | 9.3
4145 | Fortunato | 3.2
4146 | Rosalva | 4.9
4147 | Natividad | 6.9
4148 | Octavio | 7.9
4149 | Violeta | 5.6
4150 | Fidela | 2.4
4151 | Américo | 8.2
4152 | Ángel | 9.8
4153 | Mauricio | 6.5
4154 | Rico | 7.3
4155 | Juan Francisco | 1.0
4156 | Remigio | 2.5
4157 | Natalio | 2.0
4158 | Federico | 9.0
4159 | Mercedes | 6.7
4160 | Georgina | 3.7
4161 | Lalo | 7.1
4162 | Xavier | 4.7
4163 | Rufino | 9.4
4164 | Paulina | 7.4
4165 | Gerardo | 1.7
4166 | Silvestre | 6.2
4167 | Rafaela | 6.0
4168 | Roxana | 8.2
4169 | Andrés | 5.4
4170 | Paco | 3.3
4171 | Marino | 7.8
4172 | Virgilio | 4.5
4173 | Javier | 6.7
4174 | Macario | 7.1
4175 | Isa | 1.1
4176 | Donato | 1.3
4177 | Sebastián | 5.9
4178 | Patricia | 2.1
4179 | María Jesús | 8.5
4180 | Maximiano | 7.9
4181 | Francisca | 3.0
4182 | Silvio | 9.4
4183 | Adelina | 2.4
4184 | Yéssica | 4.1
4185 | Nilo | 4.1
4186 | Marcio | 3.1
4187 | Dionisio | 7.1
4188 | Isidro | 7.4
4189 | Reina | 4.2
4190 | Dan | 9.7
4191 | Nando | 7.6
4192 | Belen | 6.6
4193 | Dulce | 4.5
4194 | Elba | 3.8
4195 | Valentín | 5.4
4196 | Carolina | 4.5
4197 | Rosenda | 7.8
4198 | Nuria | 3.9
4199 | Gonzalo | 2.8
4200 | Juan Carlos | 8.8
4201 | Jacinto | 6.0
